book_id,title,authors,language_code,average_rating,ratings_count
239109,"The Lone Drow (Forgotten Realms: Hunter's Blades, #2; Legend of Drizzt, #15)",R.A. Salvatore,en-US,4.15,12877
2983489,"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",Denis Leary,,3.67,12880
61672,Bonjour tristesse,Françoise Sagan,fre,3.62,12355
25671861,"Cometh the Hour (The Clifton Chronicles, #6)",Jeffrey Archer,eng,4.13,7197
11469379,A Walk Across the Sun,Corban Addison,en-US,4.13,12091
1126719,House of Suns,Alastair Reynolds,eng,4.19,13033
18813530,"A Shadow of Light (A Shade of Vampire, #4)",Bella Forrest,eng,4.1,16380
391724,The Black Cat,Edgar Allan Poe,eng,4.07,16132
102327,Armor,John Steakley,eng,4.12,13330
19312,The Brothers Lionheart,"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",eng,4.35,16325
15793165,Don't Go,Lisa Scottoline,eng,3.72,13056
268598,"Loyalty in Death (In Death, #9)","J.D. Robb, Susan Ericksen",en-GB,4.3,19219
262229,"Q is for Quarry (Kinsey Millhone, #17)",Sue Grafton,eng,3.91,17505
17524166,نادي السيارات,"Alaa Al Aswany, علاء الأسواني",ara,3.41,8576
1373381,The Ship of Brides,Jojo Moyes,en-US,3.74,12821
462684,The Story of Tracy Beaker,"Jacqueline Wilson, Nick Sharratt",eng,3.69,14772
543103,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",Evan Wright,en-US,4.25,11680
32453,The Servants of Twilight,"Leigh Nichols, Dean Koontz",eng,3.81,14476
2033217,"Moscow Rules (Gabriel Allon, #8)",Daniel Silva,eng,4.17,13558
25733983,Lab Girl,Hope Jahren,eng,4.04,16594
2157243,"Playing with Fire (Skulduggery Pleasant, #2)",Derek Landy,en-US,4.31,15533
18138755,"Forever with You (Fixed, #3)",Laurelin Paige,,4.33,22824
130916,The Saving Graces,Patricia Gaffney,en-US,3.78,13969
272607,Fade Away (Myron Bolitar #3),Harlan Coben,eng,3.99,14679
8948,"Sons of Destiny (Cirque Du Freak, #12)",Darren Shan,,4.22,14997
84927,Amadeus,Peter Shaffer,eng,4.2,14285
62485,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3; Legend of Drizzt, #4-6)",R.A. Salvatore,en-US,4.28,11293
12753231,"Monument 14 (Monument 14, #1)",Emmy Laybourne,eng,3.89,17360
251964,"The Black Lyon (Montgomery/Taggert, #1)",Jude Deveraux,eng,3.99,14456
12542,Grace (Eventually): Thoughts on Faith,Anne Lamott,en-US,3.98,12863
335459,Everyday Food: Great Food Fast,Martha Stewart,eng,3.93,11969
17831617,"Beautiful Bombshell (Beautiful Bastard, #2.5)",Christina Lauren,en-US,4.06,23755
12743472,"Slated (Slated, #1)",Teri Terry,eng,4.07,17404
1398034,Bumi Manusia,Pramoedya Ananta Toer,ind,4.37,8574
108385,"Dark Gold (Dark, #3)",Christine Feehan,eng,4.16,19210
5957702,"206 Bones (Temperance Brennan, #12)",Kathy Reichs,en-US,3.92,17160
6076387,A Gate at the Stairs,Lorrie Moore,eng,3.14,13590
8593026,"Hostile Witness (Witness Series, #1)",Rebecca Forster,eng,3.72,8031
929782,Martin Eden,"Jack London, Andrew Sinclair",eng,4.39,12744
68455,"Wieża Jaskółki (Saga o Wiedźminie, #6)",Andrzej Sapkowski,pol,4.34,10195
1632833,"Genghis: Lords of the Bow (Conqueror, #2)",Conn Iggulden,eng,4.31,11600
27810589,A Death in Sweden,Kevin Wignall,,3.79,12956
13227319,"Wonder Woman, Volume 1: Blood","Brian Azzarello, Cliff Chiang, Tony Akins, Dan Green, Matthew Wilson, Jared K. Fletcher",eng,3.87,15698
20348781,Loving Mr. Daniels,Brittainy C. Cherry,eng,4.28,18058
13020,"King Henry IV, Part 1 (Wars of the Roses, #2)","William Shakespeare, David Scott Kastan",eng,3.81,14988
159061,"Go Away, Big Green Monster!",Ed Emberley,eng,4.21,14322
6606855,"Deadman Wonderland, Volume 1 (Deadman Wonderland, #1)","Jinsei Kataoka, Kazuma Kondou",eng,4.2,12932
15096257,The Bloodletter's Daughter: A Novel of Old Bohemia,Linda Lafferty,eng,3.75,7654
243308,Steel Magnolias (DPS Acting Edition),Robert Harling,eng,4.24,14651
11666,Rabbit at Rest (Rabbit Angstrom #4),John Updike,eng,3.96,12221
32426,Icebound,"David Axton, Dean Koontz",eng,3.73,15271
519933,"The Lives of Christopher Chant (Chrestomanci, #2)",Diana Wynne Jones,,4.22,17117
382450,Fevre Dream,George R.R. Martin,eng,3.85,12708
819667,Snowmen at Night,"Caralyn Buehner, Mark Buehner",en-US,4.23,15697
25802884,"Hollywood Dirt (Hollywood Dirt, #1)",Alessandra Torre,eng,4.12,20467
15769463,"Futures and Frosting (Chocolate Lovers, #2)",Tara Sivec,eng,4.28,16341
99955,"Common Sense, The Rights of Man and Other Essential Writings","Thomas Paine, Sidney Hook, Jack Fruchtman Jr.",eng,4.12,13088
18054175,The Good Luck of Right Now,Matthew Quick,eng,3.61,12230
1605034,"The Miracle at Speedy Motors (No.1 Ladies' Detective Agency, #9)",Alexander McCall Smith,en-US,4.09,16887
3759,"Goldfinger (James Bond, #7)",Ian Fleming,eng,3.8,13267
371456,"Nana (Les Rougon-Macquart, #9)",Émile Zola,ger,3.84,13610
12988089,"Rise of the Elgen (Michael Vey, #2)",Richard Paul Evans,eng,4.29,15152
103035,Cabal,Clive Barker,en-US,3.92,13557
347143,The Abstinence Teacher,Tom Perrotta,,3.24,13303
30314465,"No Man's Land (John Puller, #4)",David Baldacci,eng,4.19,8834
144127,The Runelords (Runelords #1),David Farland,en-US,3.74,14938
17329041,The Other Typist,Suzanne Rindell,en-GB,3.55,7107
22428828,"Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy, #1)","Cassandra Clare, Sarah Rees Brennan",eng,4.1,17740
35125,Alien,Alan Dean Foster,eng,4.08,13669
8805443,"The Sentry (Elvis Cole, #14; Joe Pike, #3)",Robert Crais,eng,4.2,14248
13111733,"Sempre (Sempre, #1)",J.M. Darhower,eng,4.21,14217
17333171,"Magic Shifts (Kate Daniels, #8)",Ilona Andrews,eng,4.47,16363
961833,Mariana,Susanna Kearsley,,4.06,13572
6678,Going Solo,"Roald Dahl, Quentin Blake",eng,4.04,14086
517344,"Clementine (Clementine, #1)","Sara Pennypacker, Marla Frazee",en-US,3.9,15584
8752885,"The Dragon's Path (The Dagger and the Coin, #1)",Daniel Abraham,eng,3.78,13508
402128,Old Possum's Book of Practical Cats,"T.S. Eliot, Edward Gorey",en-US,4.09,15410
25106926,"The Taming of the Queen (The Plantagenet and Tudor Novels, #11)",Philippa Gregory,eng,3.89,9793
18815695,The Pecan Man,Cassie Dandridge Selleck,,4.07,12912
39792,"The Man Who Smiled (Kurt Wallander, #4)","Henning Mankell, Laurie Thompson",eng,3.93,12545
16012,"Paradise Kiss, Vol. 1 (Paradise Kiss, #1)",Ai Yazawa,eng,4.11,14065
4485966,Talent is Overrated: What Really Separates World-Class Performers from Everybody Else,Geoff Colvin,en-US,3.96,12511
3122173,One Silent Night (Dark-Hunter #15),Sherrilyn Kenyon,eng,4.13,21869
61906,"The Warrior's Apprentice (Vorkosigan Saga, #2)",Lois McMaster Bujold,eng,4.29,15782
2501453,عابر سرير,"أحلام مستغانمي, Ahlam Mosteghanemi",ara,3.64,11783
62103,The Complete Phantom of the Opera,"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",eng,4.29,13681
295834,"The Unusual Suspects (The Sisters Grimm, #2)","Michael Buckley, Peter Ferguson",en-US,4.22,17793
174845,Life Together: The Classic Exploration of Christian Community,Dietrich Bonhoeffer,,4.29,12811
228992,"White Gold Wielder (The Second Chronicles of Thomas Covenant, #3)",Stephen R. Donaldson,eng,4.01,14117
203288,"The Ship Who Sang (Brainship, #1)",Anne McCaffrey,en-US,4.0,18613
23168817,"The Dark Forest (Remembrance of Earth’s Past, #2)","Liu Cixin, Joel Martinsen",eng,4.38,12476
11806716,"Blackout (Newsflesh Trilogy, #3)",Mira Grant,eng,4.11,14819
9489502,"Cold Vengeance (Pendergast, #11)","Douglas Preston, Lincoln Child",,4.09,13230
32443,The Eyes of Darkness,"Leigh Nichols, Dean Koontz",eng,3.85,14002
47957,"Heir to the Shadows (The Black Jewels, #2)",Anne Bishop,en-US,4.33,18541
18134894,"Tears of Tess (Monsters in the Dark, #1)",Pepper Winters,eng,4.09,22331
84844,"Guilty as Sin  (Deer Lake, #2)",Tami Hoag,eng,4.1,13575
153007,"Kushiel's Scion (Imriel's Trilogy, #1)",Jacqueline Carey,en-GB,4.19,16358
89185,Chasm City,Alastair Reynolds,eng,4.12,13802
6791212,"The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search",Martin Sixsmith,eng,3.65,7261
438024,Let's Pretend This Never Happened (Dear Dumb Diary #1),Jim Benton,,3.98,13347
1432370,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",Liz Murray,en-US,4.19,12664
8315872,"Treachery in Death (In Death, #32)","J.D. Robb, Nora Roberts",en-US,4.43,17289
17797253,Under the Wide and Starry Sky,Nancy Horan,eng,3.57,12105
13070346,"Blood Rites (The Grey Wolves, #2)",Quinn Loftis,eng,4.41,16421
11908,The Adventures of Augie March,"Saul Bellow, Christopher Hitchens",,3.84,12830
18221931,"Carter Reed (Carter Reed, #1)",Tijan,eng,4.03,26670
47345,"Man and Boy (Harry Silver, #1)",Tony Parsons,eng,3.55,11603
10115,The Memoirs of Cleopatra,Margaret George,eng,4.17,14235
10503124,"The Jefferson Key (Cotton Malone, #7)",Steve Berry,en-US,3.88,13472
18339630,All My Puny Sorrows,Miriam Toews,eng,3.93,11602
18339743,Bittersweet,Miranda Beverly-Whittemore,eng,3.44,11544
513367,In Search of Schrödinger's Cat: Quantum Physics and Reality,John Gribbin,eng,4.0,12399
62571,"The Keep (Adversary Cycle, #1)",F. Paul Wilson,en-US,3.98,13211
9798177,"Middle School: The Worst Years of My Life (Midde School, #1)","James Patterson, Chris Tebbetts, Laura Park",eng,4.01,14178
60929,"Dawn (Xenogenesis, #1)",Octavia E. Butler,eng,4.1,13744
164323,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",David A. Vise,,3.81,11158
3344411,Every Man Dies Alone,"Hans Fallada, Michael Hofmann, Geoff Wilkes",eng,4.21,6838
24934065,"Rebel of the Sands (Rebel of the Sands, #1)",Alwyn Hamilton,eng,3.96,16789
21618,"Forever Peace (The Forever War, #2)",Joe Haldeman,en-US,3.73,14124
762064,"Betrayal in Death (In Death, #12)","J.D. Robb, Nora Roberts",eng,4.31,19215
123632,Man and His Symbols,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",eng,4.18,12463
625554,"Pillar of Light (The Work and the Glory, #1)",Gerald N. Lund,,4.28,12722
7955881,"The Cloud Searchers (Amulet, #3)",Kazu Kibuishi,eng,4.36,15936
27276262,Lily and the Octopus,Steven  Rowley,eng,3.74,13667
3447,In the Lake of the Woods,Tim O'Brien,eng,3.78,12441
6264710,"Tempt Me at Twilight (The Hathaways, #3)","Lisa Kleypas, Rosalyn Landor",eng,4.18,23125
12677913,"Tiger's Destiny (The Tiger Saga, #4)",Colleen Houck,eng,4.41,18503
372385,Back Spin (Myron Bolitar #4),Harlan Coben,eng,3.96,14333
73100,"This Heart of Mine (Chicago Stars, #5)",Susan Elizabeth Phillips,eng,4.12,21976
13605727,"Elixir (Covenant, #3.5)",Jennifer L. Armentrout,,4.41,21974
17452179,Apple Tree Yard,Louise Doughty,eng,3.71,10082
136642,The Ice Limit (Ice Limit #1),"Douglas Preston, Lincoln Child",fre,3.97,12250
17977710,"Twisted (Tangled, #2)",Emma Chase,eng,4.04,24823
8356487,"Heartless (Parasol Protectorate, #4)",Gail Carriger,eng,4.07,22670
389827,"When Calls the Heart (Canadian West, #1)",Janette Oke,en-US,4.19,13609
18090061,Big Girl Panties,Stephanie Evanovich,eng,3.44,9798
133241,Saving Grace,Julie Garwood,eng,4.25,19061
7198269,"Married By Morning (The Hathaways, #4)",Lisa Kleypas,eng,4.14,22830
30593,Pnin,"Vladimir Nabokov, David Lodge",eng,3.9,11538
76661,"Being a Green Mother (Incarnations of Immortality, #5)",Piers Anthony,en-GB,3.95,15569
3334563,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",Cornelia Funke,eng,4.17,14014
537094,The Overcoat,Nikolai Gogol,,4.12,12091
102030,Musashi,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",eng,4.43,9574
6696465,"Finally (Willow Falls, #2)",Wendy Mass,,4.19,13268
6398972,Ford County,John Grisham,eng,3.56,13770
93157,The Monk,Matthew      Lewis,eng,3.8,13633
23281640,"Gathering Prey (Lucas Davenport, #25)",John Sandford,,4.18,9757
17232261,Songs of Willow Frost,Jamie Ford,eng,3.64,13645
280366,"Jar City (Inspector Erlendur, #3)","Arnaldur Indriðason, Bernard Scudder",eng,3.8,11803
28568,"The Vanished Man (Lincoln Rhyme, #5)",Jeffery Deaver,en-US,4.08,13353
12926804,One for the Murphys,Lynda Mullaly Hunt,eng,4.31,16058
324737,"Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People","Jim Cymbala, Dean Merrill",,4.24,11677
12291438,"The Madman’s Daughter (The Madman’s Daughter, #1)",Megan Shepherd,eng,3.69,17647
16131072,"Second Honeymoon (Honeymoon, #2)","James Patterson, Howard Roughan",eng,3.89,11418
23355069,"Hero (Hero, #1)",Samantha Young,eng,4.1,21777
55352,Brain Droppings,George Carlin,eng,4.11,13255
8696,Last Chance to See,"Douglas Adams, Mark Carwardine",,4.33,13860
1653655,"Swindle (Swindle, #1)",Gordon Korman,eng,3.94,13562
15786110,Relish: My Life in the Kitchen,Lucy Knisley,eng,3.89,13518
15832932,What I Thought Was True,Huntley Fitzpatrick,eng,3.71,16390
9528186,Pretty Little Liars (TV Series),Lambert M. Surhone,eng,4.46,11643
10429037,"Ruthless (Pretty Little Liars, #10)",Sara Shepard,en-US,3.93,16885
18667976,The Secret Life of Violet Grant,Beatriz Williams,eng,3.97,12825
37338,"Wicked Ties (Wicked Lovers, #1)",Shayla Black,en-US,3.97,22097
47878,"Charlie Bone and the Beast (The Children of the Red King, #6)",Jenny Nimmo,en-US,3.93,16397
27406436,The Baller: A Down and Dirty Football Novel,Vi Keeland,eng,4.13,17375
22055280,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",Brian Staveley,eng,4.16,11629
51985,Existentialism Is a Humanism,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",en-GB,3.96,12493
15451058,My Life on the Road,Gloria Steinem,eng,4.08,15997
7696135,Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality,Scott Belsky,,3.94,13229
6609864,"Sweet Little Lies (L.A. Candy, #2)",Lauren Conrad,en-US,3.53,14901
17830559,"Remy (Real, #3)",Katy Evans,eng,4.31,25386
11227043,"Rock Chick Revenge (Rock Chick, #5)",Kristen Ashley,eng,4.5,26940
342994,The Little Match Girl,"Hans Christian Andersen, Rachel Isadora",eng,4.08,16478
95643,The Places in Between,Rory Stewart,en-US,3.88,11445
24611454,"Stars of Fortune (The Guardians Trilogy, #1)",Nora Roberts,eng,4.0,12822
13425393,I Suck at Girls,Justin Halpern,,3.79,12554
16342,"Cat Among the Pigeons (Hercule Poirot, #32)",Agatha Christie,eng,3.82,17221
15786792,Paris,Edward Rutherfurd,eng,3.95,8441
77995,The Necklace and Other Short Stories,Guy de Maupassant,eng,3.94,11688
84786,Void Moon,Michael Connelly,eng,3.95,14090
34057,Captains Courageous,Rudyard Kipling,eng,3.88,14823
168571,"Shadow Prey (Lucas Davenport, #2)",John Sandford,eng,3.99,14690
31333,Violin,Anne Rice,eng,3.26,14911
25527908,The Forgetting Time,Sharon Guskin,eng,3.79,8457
809849,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,,4.25,16432
13618,"Death Note, Vol. 3: Hard Run (Death Note, #3)","Tsugumi Ohba, Takeshi Obata",eng,4.42,18012
11309018,"The Lost Stories (Ranger's Apprentice, #11)",John Flanagan,eng,4.27,15816
15738951,"Deep Down (Jack Reacher, #16.5)",Lee Child,en-US,3.87,9916
10947600,Saving June,Hannah Harrington,eng,3.97,14867
23398806,"Eeny Meeny (Helen Grace, #1)",M.J. Arlidge,eng,3.88,8498
15513156,"Of Triton (The Syrena Legacy, #2)",Anna Banks,eng,4.0,19216
7830126,What the Night Knows,Dean Koontz,eng,3.74,13873
16174197,"Knight & Play (Knight, #1)",Kitty French,eng,4.04,24297
18405221,"Queen of Fire (Raven's Shadow, #3)",Anthony  Ryan,eng,3.64,11985
404223,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",Stephen R. Donaldson,,3.96,14549
249042,Darkness Visible: A Memoir of Madness,William Styron,,4.04,13396
13057939,In the Shadow of the Banyan,Vaddey Ratner,,4.04,12946
9858488,Dead End in Norvelt,Jack Gantos,eng,3.72,15877
6611038,"Spider's Bite (Elemental Assassin, #1)",Jennifer Estep,eng,3.87,24192
123845,Self-Reliance and Other Essays,Ralph Waldo Emerson,en-US,4.14,14484
70241,Crash,J.G. Ballard,en-CA,3.58,13217
769016,How to Talk So Kids Will Listen & Listen So Kids Will Talk,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",en-US,4.24,10931
294951,Fiddler on the Roof,"Joseph Stein, Jerry Bock, Sheldon Harnick",eng,4.2,14049
17607848,"Afterburn (Jax & Gia, #1)",Sylvia Day,eng,3.97,17821
7926,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",Sydney Taylor,eng,4.23,18383
18114057,Influx,Daniel Suarez,eng,3.91,6938
15560,"Ilse Witch (Voyage of the Jerle Shannara, #1)",Terry Brooks,en-US,3.95,14386
95420,Personal History,Katharine Graham,en-US,4.13,13714
27824826,"The Dry (Aaron Falk, #1)",Jane Harper,eng,4.07,19843
40320,Full House (Full #1),"Janet Evanovich, Charlotte Hughes",eng,3.63,17813
291,The Broken Wings,"Kahlil Gibran, Anthony R. Ferris",eng,3.93,5611
14889780,"Two Graves (Pendergast, #12)","Douglas Preston, Lincoln Child",,4.03,12164
13109291,"Blood of Dragons (Rain Wild Chronicles, #4)",Robin Hobb,eng,4.12,12165
539904,A Bridge Too Far,Cornelius Ryan,eng,4.24,13676
87220,Loser,Jerry Spinelli,eng,3.72,15079
498835,"Sepulchre (Languedoc, #2)",Kate Mosse,en-GB,3.73,13368
7778609,"Kill the Dead (Sandman Slim, #2)",Richard Kadrey,en-US,4.06,13583
100247,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,eng,3.92,13128
12383252,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",Laurell K. Hamilton,eng,3.79,18225
10775,The Garden of Eden,Ernest Hemingway,en-US,3.74,12948
1333030,"Sweet Surrender (Sweet, #1)",Maya Banks,en-US,3.99,20856
22875,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",Stephen R. Donaldson,eng,3.96,13812
24816,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,eng,4.71,14113
17190226,"Surrender Your Love (Surrender Your Love, #1)",J.C. Reed,eng,3.91,20398
17985262,CyberStorm,Matthew Mather,eng,3.75,6028
24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,en-US,3.8,11376
795034,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",Tad Williams,en-US,4.18,13830
6818019,"I Am Nujood, Age 10 and Divorced","Nujood Ali, Delphine Minoui, Linda Coverdale",eng,3.79,13607
43798,The Feast of All Saints,Anne Rice,en-US,3.83,15221
18453074,To Rise Again at a Decent Hour,Joshua Ferris,eng,3.08,10270
150720,Proof,David Auburn,eng,4.01,13777
121581,"The Past Through Tomorrow (Future History, #1-21)","Robert A. Heinlein, Damon Knight",eng,4.15,13920
86525,"Master of the Senate (The Years of Lyndon Johnson, #3)",Robert A. Caro,eng,4.41,11411
15722284,"Saint Odd (Odd Thomas, #7)",Dean Koontz,eng,4.12,11714
6671,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,eng,4.15,13419
140091,"Real Murders (Aurora Teagarden, #1)",Charlaine Harris,eng,3.66,18154
7926242,"Port Mortuary (Kay Scarpetta, #18)",Patricia Cornwell,en-US,3.55,14765
672948,Arch of Triumph: A Novel of a Man Without a Country,Erich Maria Remarque,,4.4,11391
154795,The Death of Superman,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",en-US,3.89,12630
144800,The Raw Shark Texts,Steven Hall,en-US,3.87,11010
27904311,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,eng,4.37,22736
15771862,Wave,Sonali Deraniyagala,eng,3.7,12008
1307,"Fire Sea (The Death Gate Cycle, #3)","Margaret Weis, Tracy Hickman",en-US,4.05,14707
13547504,"Far from the Tree: Parents, Children, and the Search for Identity",Andrew Solomon,eng,4.26,11879
958277,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)","Barbara Park, Denise Brunkus",en-US,3.9,16918
23887,The Autumn of the Patriarch,"Gabriel García Márquez, Gregory Rabassa",eng,3.84,10576
3276637,"Bones of the Hills (Conqueror, #3)",Conn Iggulden,eng,4.32,11461
13330771,Hallucinations,Oliver Sacks,eng,3.85,11443
12444297,"Burned (Fever, #7)",Karen Marie Moning,eng,4.12,17562
3301759,The Murders in the Rue Morgue,Edgar Allan Poe,eng,3.92,15114
104086,The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,en-US,3.99,16187
7909,"Betsy-Tacy (Betsy-Tacy, #1)","Maud Hart Lovelace, Lois Lenski",en-US,4.07,18024
2020935,Sweethearts,Sara Zarr,en-US,3.64,16515
1474628,The Monsters of Templeton,Lauren Groff,eng,3.58,13849
18107951,"Midnight Crossroad (Midnight, Texas, #1)",Charlaine Harris,eng,3.63,15029
269746,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",Diane Mott Davidson,en-US,3.85,15777
12614410,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",Julie Kagawa,eng,4.05,21049
2095583,"Devil Bones (Temperance Brennan, #11)",Kathy Reichs,eng,3.89,18180
116114,From Here to Eternity,James  Jones,eng,4.09,13106
389763,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Wayne W. Dyer,eng,4.24,11997
81176,"Dude, Where's My Country?",Michael Moore,en-US,3.4,12468
364089,The Last Don,Mario Puzo,eng,3.8,11327
11995136,محال,"يوسف زيدان, Youssef Ziedan",ara,3.31,10074
19452,"Ready or Not (All-American Girl, #2)",Meg Cabot,eng,3.4,21089
128755,"Cross Bones (Temperance Brennan, #8)",Kathy Reichs,,3.86,17850
163363,All But My Life: A Memoir,Gerda Weissmann Klein,en-US,4.28,13710
577542,Rikki-Tikki-Tavi,"Rudyard Kipling, Jerry Pinkney",,3.96,13851
2249196,"All-Star Superman, Vol. 2","Grant Morrison, Frank Quitely",eng,4.33,12420
17345242,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",eng,4.25,12119
110386,"To Sir Phillip, With Love (Bridgertons, #5)",Julia Quinn,eng,3.89,21928
454236,Miracle in the Andes,"Nando Parrado, Vince Rause",,4.21,11057
17336849,"Lost & Found (Lost & Found, #1)",Nicole  Williams,eng,4.13,21272
298730,"Among the Barons (Shadow Children, #4)",Margaret Peterson Haddix,en-US,4.08,17495
20912424,The War that Saved My Life (The War That Saved My Life #1),"Kimberly Brubaker Bradley, مرضیه ورشوساز",eng,4.43,18782
125662,"Say Cheese and Die! (Goosebumps, #4)",R.L. Stine,eng,3.72,15540
328907,"Sharpe's Tiger (Sharpe, #1)",Bernard Cornwell,en-US,4.08,12793
207684,Jinx,Meg Cabot,en-US,3.72,21745
53064,Death in Venice and Other Tales,"Thomas Mann, Joachim Neugroschel",eng,3.87,11873
21874813,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",Alan Bradley,eng,3.94,14337
13258,What Was She Thinking? [Notes on a Scandal],Zoë Heller,eng,3.69,11774
25293695,"The Beast (Black Dagger Brotherhood, #14)",J.R. Ward,eng,4.45,13243
65399,"Sullivan's Island (Lowcountry Tales, #1)",Dorothea Benton Frank,eng,4.02,13081
229149,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)","CLAMP, Anita Sengupta",eng,4.34,12151
10897866,"The Soulkeepers (The Soulkeepers, #1)",G.P. Ching,en-US,3.71,7328
33820,Up Country,Nelson DeMille,,3.99,12902
1048645,Private Peaceful,Michael Morpurgo,eng,4.16,13123
383514,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",Rhys Bowen,en-US,3.76,17498
12288282,"Gunmetal Magic (Kate Daniels, #5.5)",Ilona Andrews,eng,4.28,21396
22381326,"Half a War (Shattered Sea, #3)",Joe Abercrombie,eng,4.01,10629
10813469,"Rock Chick Renegade (Rock Chick, #4)",Kristen Ashley,en-GB,4.46,26554
15729261,"The Marriage Mistake (Marriage to a Billionaire, #3)",Jennifer Probst,eng,3.96,21512
886512,Jamberry,Bruce Degen,,4.17,15478
8269450,"Darkest Powers Trilogy (Darkest Powers, #1-3)",Kelley Armstrong,eng,4.47,14473
261604,"Rhapsody: Child of Blood (Symphony of Ages, #1)",Elizabeth Haydon,eng,3.95,16329
91201,Doctors,Erich Segal,eng,4.0,11331
142395,Samarkand,"Amin Maalouf, Russell Harris",eng,4.2,7600
7685763,"Indulgence in Death (In Death, #31)",J.D. Robb,eng,4.32,16464
15852479,We Need New Names,NoViolet Bulawayo,eng,3.71,11262
894072,The Little Red Caboose (Little Golden Book),Marian Potter,,4.21,15978
5093760,Pretty in Plaid,Jen Lancaster,eng,3.88,14860
180930,Wicca: A Guide for the Solitary Practitioner,Scott Cunningham,en-US,4.01,12264
179142,All My Sons,"Arthur Miller, Christopher Bigsby",eng,3.87,15337
7863274,Graffiti Moon,Cath Crowley,eng,3.9,14176
845403,Mufaro's Beautiful Daughters: An African Tale,John Steptoe,en-US,4.32,16479
61904,"Paladin of Souls (World of the Five Gods, #2)",Lois McMaster Bujold,eng,4.13,15855
13589182,Mastery,Robert Greene,,4.27,12717
4986,"God Bless You, Dr. Kevorkian",Kurt Vonnegut Jr.,eng,3.83,11543
3090282,A Homemade Life: Stories and Recipes from My Kitchen Table,Molly Wizenberg,eng,3.94,13310
138069,The Three Pigs,David Wiesner,en-US,4.15,16295
26123,Learned Optimism: How to Change Your Mind and Your Life,Martin E.P. Seligman,en-GB,3.98,11310
7827221,"Desires of the Dead (The Body Finder, #2)",Kimberly Derting,en-US,4.07,20654
563887,The Littles,"John Lawrence Peterson, Roberta Carter Clark",,3.98,15650
155106,Amelia Bedelia and the Surprise Shower,"Peggy Parish, Barbara Siebel Thomas",eng,4.27,14438
12125,"Homecoming (Tillerman Cycle, #1)",Cynthia Voigt,eng,3.92,17023
112751,"Spell of the Highlander (Highlander, #7)",Karen Marie Moning,eng,4.27,21143
28482,"The Hand of Chaos (The Death Gate Cycle, #5)","Margaret Weis, Tracy Hickman",en-US,4.05,14911
382680,One False Move (Myron Bolitar #5),Harlan Coben,eng,4.07,13599
62012,The Guns of Avalon (The Chronicles of Amber #2),Roger Zelazny,eng,4.16,15131
163465,The Great Gilly Hopkins,Katherine Paterson,eng,3.83,15886
